Reynolds,File,Angle,Cl,Cd
100000,KAp902,7.0,1.35,0.02506
100000,KAp902,8.0,1.4345,0.02747
100000,KAp902,9.0,1.5137,0.0298
100000,KAp902,10.0,1.5879,0.03145
100000,KAp902,11.0,1.6584,0.03268
100000,KAp902,12.0,1.6855,0.03457
100000,KAp902,13.0,1.6834,0.0373
100000,KAp902,14.0,1.6648,0.04389
100000,KAp902,15.0,1.6429,0.05334
100000,KAp902,16.0,1.6236,0.06506
100000,KAp902,17.0,1.5833,0.08111
100000,KAp902,18.0,1.5422,0.09932
100000,KAp902,19.0,1.1448,0.21238
100000,KAp902,20.0,1.1806,0.22183
100000,KAP903,0,0.6406,0.02292
100000,KAP903,1.0,0.6406,0.02292
100000,KAP903,2.0,0.8235,0.01896
100000,KAP903,3.0,0.9744,0.01913
100000,KAP903,4.0,1.106,0.01963
100000,KAP903,5.0,1.1914,0.02127
100000,KAP903,6.0,1.2707,0.02368
100000,KAP903,7.0,1.3605,0.02642
100000,KAP903,8.0,1.4346,0.02831
100000,KAP903,9.0,1.4891,0.03121
100000,KAP903,10.0,1.5585,0.0331
100000,KAP903,11.0,1.6193,0.03422
100000,KAP903,12.0,1.6547,0.0355
100000,KAP903,13.0,1.6559,0.03797
100000,KAP903,14.0,1.6299,0.04323
100000,KAP903,15.0,1.5998,0.05259
100000,KAP903,16,1.5433,0.06933
100000,KAP903,17.0,1.4868,0.08607
100000,KAP903,18.0,1.117,0.17902
100000,KAP903,19.0,1.0926,0.20379
100000,KAP903,20.0,1.1296,0.21242
100000,KAP904,0,0.7126,0.02229
100000,KAP904,1.0,0.7126,0.02229
100000,KAP904,2.0,0.917,0.01827
100000,KAP904,3.0,1.0523,0.0177
100000,KAP904,4.0,1.1575,0.01934
100000,KAP904,5.0,1.2569,0.02122
100000,KAP904,6.0,1.351,0.02343
100000,KAP904,7.0,1.4376,0.02589
100000,KAP904,8.0,1.5182,0.02839
100000,KAP904,9.0,1.595,0.03049
100000,KAP904,10.0,1.6725,0.03206
100000,KAP904,11.0,1.7104,0.03411
100000,KAP904,12.0,1.7102,0.03604
100000,KAP904,13.0,1.7075,0.03966
100000,KAP904,14.0,1.6771,0.04732
100000,KAP904,15.0,1.6633,0.05742
100000,KAP904,16.0,1.6547,0.06944
100000,KAP904,17.0,1.595,0.08784
100000,KAP904,18.0,1.2013,0.192
100000,KAP904,19.0,1.1734,0.22086
100000,KAP904,20.0,1.1777,0.24379
100000,KAP906,0.0,0.4625,0.04
100000,KAP906,1.0,0.6708,0.02539
100000,KAP906,2.0,0.8026,0.0201
100000,KAP906,3.0,0.9261,0.01888
100000,KAP906,4.0,1.057,0.01867
100000,KAP906,5.0,1.154,0.0203
100000,KAP906,6.0,1.2476,0.02237
100000,KAP906,7.0,1.3367,0.02471
100000,KAP906,8.0,1.4219,0.02706
100000,KAP906,9.0,1.5022,0.0294
100000,KAP906,10.0,1.5747,0.03123
100000,KAP906,11.0,1.642,0.03242
100000,KAP906,12.0,1.6996,0.03375
100000,KAP906,13,1.6898499999999999,0.03752
100000,KAP906,14.0,1.6801,0.04129
100000,KAP906,15.0,1.65,0.05058
100000,KAP906,16.0,1.6281,0.06202
100000,KAP906,17.0,1.5991,0.07634
100000,KAP906,18.0,1.5644,0.09216
100000,KAP906,19.0,1.1551,0.20452
100000,KAP906,20.0,1.1493,0.22809
100000,KAP907,0.0,0.479,0.04014
100000,KAP907,1.0,0.7027,0.02432
100000,KAP907,2.0,0.834,0.01972
100000,KAP907,3.0,0.9507,0.01886
100000,KAP907,4.0,1.0646,0.01864
100000,KAP907,5.0,1.1623,0.02027
100000,KAP907,6.0,1.2562,0.02235
100000,KAP907,7.0,1.3455,0.02471
100000,KAP907,8.0,1.431,0.02707
100000,KAP907,9.0,1.5116,0.02941
100000,KAP907,10.0,1.585,0.03121
100000,KAP907,11.0,1.6538,0.03236
100000,KAP907,12.0,1.7079,0.03376
100000,KAP907,13.0,1.6971,0.0362
100000,KAP907,14.0,1.6861,0.04133
100000,KAP907,15.0,1.6558,0.05066
100000,KAP907,16.0,1.6362,0.06234
100000,KAP907,17.0,1.6084,0.07741
100000,KAP907,18.0,1.2392,0.16812
100000,KAP907,19.0,1.175,0.20808
100000,KAP907,20.0,1.2064,0.21898
100000,KAP909,0.0,0.6384,0.0143
100000,KAP909,1.0,0.7502,0.01406
100000,KAP909,2.0,0.8591,0.01563
100000,KAP909,3.0,0.9642,0.0175
100000,KAP909,4.0,1.067,0.01975
100000,KAP909,5.0,1.1687,0.02198
100000,KAP909,6.0,1.2661,0.02341
100000,KAP909,7.0,1.3594,0.02597
100000,KAP909,8.0,1.4503,0.02767
100000,KAP909,9.0,1.5354,0.0292
100000,KAP909,10.0,1.5998,0.02936
100000,KAP909,11.0,1.615,0.0327
100000,KAP909,12.0,1.6006,0.04
100000,KAP909,13.0,1.5552,0.0533
100000,KAP909,14.0,1.5004,0.07376
100000,KAP909,15.0,1.4423,0.0997
100000,KAP909,16.0,1.391,0.12808
100000,KAP909,17.0,1.3502,0.15628
100000,KAP909,18.0,1.3329,0.17963
100000,KAP909,19.0,1.3179,0.20325
100000,KAP909,20.0,1.2483,0.26465
100000,kap90,0.0,0.5556,0.02199
100000,kap90,1.0,0.6943,0.02055
100000,kap90,2.0,0.8168,0.01979
100000,kap90,3.0,0.9418,0.01803
100000,kap90,4.0,1.052,0.01878
100000,kap90,5.0,1.145,0.01996
100000,kap90,6.0,1.2399,0.02122
100000,kap90,7.0,1.3312,0.02284
100000,kap90,8.0,1.4105,0.02458
100000,kap90,9.0,1.4799,0.02672
100000,kap90,10.0,1.5283,0.0291
100000,kap90,11.0,1.529,0.03245
100000,kap90,12.0,1.4944,0.03887
100000,kap90,13.0,1.4458,0.05082
100000,kap90,14.0,1.4006,0.06803
100000,kap90,15.0,1.3707,0.08658
100000,kap90,16.0,1.3302,0.11019
100000,kap90,17.0,1.2599,0.14243
100000,kap90,18.0,1.1239,0.20852
100000,kap90,19.0,1.1185,0.23567
100000,kap90,20.0,1.1178,0.26413
100000,KAP910,0.0,0.6085,0.02338
100000,KAP910,1.0,0.7572,0.02076
100000,KAP910,2.0,0.8986,0.01986
100000,KAP910,3.0,1.0229,0.01933
100000,KAP910,4.0,1.1422,0.01904
100000,KAP910,5.0,1.2505,0.01945
100000,KAP910,6.0,1.3511,0.02046
100000,KAP910,7.0,1.4468,0.02189
100000,KAP910,8.0,1.5245,0.02347
100000,KAP910,9.0,1.5843,0.02564
100000,KAP910,10.0,1.596,0.02946
100000,KAP910,11.0,1.5741,0.03774
100000,KAP910,12.0,1.5755,0.04752
100000,KAP910,13.0,1.5755,0.05907
100000,KAP910,14.0,1.5419,0.07439
100000,KAP910,15.0,1.5183,0.09213
100000,KAP910,16.0,1.486,0.11365
100000,KAP910,17.0,1.424,0.14217
100000,KAP910,18.0,1.318,0.19448
100000,KAP910,19.0,0.9885,0.25316
100000,KAP910,20.0,1.0011,0.27174
100000,kap9,0.0,0.7067,0.02428
100000,kap9,1.0,0.8945,0.01863
100000,kap9,2.0,1.0156,0.0184
100000,kap9,3.0,1.1357,0.01836
100000,kap9,4.0,1.2476,0.0192
100000,kap9,5.0,1.3442,0.02072
100000,kap9,6.0,1.439,0.02262
100000,kap9,7.0,1.5311,0.02475
100000,kap9,8.0,1.6051,0.027
100000,kap9,9.0,1.6675,0.02944
100000,kap9,10.0,1.7132,0.03279
100000,kap9,11.0,1.7176,0.03699
100000,kap9,12.0,1.7077,0.04364
100000,kap9,13.0,1.6671,0.05385
100000,kap9,14.0,1.6123,0.07015
100000,kap9,15.0,1.5382,0.09278
100000,kap9,16.0,1.488,0.11518
100000,kap9,17.0,1.4386,0.13836
100000,kap9,18.0,1.3749,0.16956
100000,kap9,19.0,1.2571,0.23691
100000,kap9,20.0,1.2461,0.27109
100000,kapdup,0.0,0.6247,0.02127
100000,kapdup,1.0,0.7745,0.01925
100000,kapdup,2.0,0.8974,0.0178
100000,kapdup,3.0,1.0082,0.0184
100000,kapdup,4.0,1.1184,0.01908
100000,kapdup,5.0,1.2243,0.02041
100000,kapdup,6.0,1.3121,0.02189
100000,kapdup,7.0,1.4022,0.02345
100000,kapdup,8.0,1.4833,0.02543
100000,kapdup,9.0,1.5489,0.02712
100000,kapdup,10.0,1.5866,0.02963
100000,kapdup,11.0,1.5932,0.03355
100000,kapdup,12.0,1.5599,0.04029
100000,kapdup,13.0,1.5242,0.05182
100000,kapdup,14.0,1.4741,0.06896
100000,kapdup,15.0,1.437,0.0884
100000,kapdup,16.0,1.4022,0.10993
100000,kapdup,17.0,1.3404,0.13927
100000,kapdup,18.0,1.1912,0.20534
100000,kapdup,19.0,1.1737,0.23949
100000,kapdup,20.0,1.1787,0.2683
100000,kapmod,0.0,0.5009,0.02452
100000,kapmod,1.0,0.6431,0.02216
100000,kapmod,2.0,0.8161,0.02074
100000,kapmod,3.0,0.9858,0.01956
100000,kapmod,4.0,1.1267,0.01932
100000,kapmod,5.0,1.2409,0.01993
100000,kapmod,6.0,1.3412,0.02103
100000,kapmod,7.0,1.4278,0.02283
100000,kapmod,8.0,1.4963,0.02428
100000,kapmod,9.0,1.5336,0.02628
100000,kapmod,10.0,1.5455,0.0298
100000,kapmod,11.0,1.5381,0.03627
100000,kapmod,12.0,1.5405,0.04502
100000,kapmod,13.0,1.5253,0.0551
100000,kapmod,14.0,1.4942,0.07135
100000,kapmod,15.0,1.4517,0.09136
100000,kapmod,16.0,1.3937,0.11591
100000,kapmod,17.0,1.2115,0.18411
100000,kapmod,18.0,1.1737,0.22378
100000,kapmod,19.0,1.1717,0.25134
100000,kapmod,20,1.1717,0.25134
100000,KAP,0.0,0.5009,0.02452
100000,KAP,1.0,0.6431,0.02216
100000,KAP,2.0,0.8161,0.02074
100000,KAP,3.0,0.9858,0.01956
100000,KAP,4.0,1.1267,0.01932
100000,KAP,5.0,1.2409,0.01993
100000,KAP,6.0,1.3412,0.02103
100000,KAP,7.0,1.4278,0.02283
100000,KAP,8.0,1.4963,0.02428
100000,KAP,9.0,1.5336,0.02628
100000,KAP,10.0,1.5455,0.0298
100000,KAP,11.0,1.5381,0.03627
100000,KAP,12.0,1.5405,0.04502
100000,KAP,13.0,1.5253,0.0551
100000,KAP,14.0,1.4942,0.07135
100000,KAP,15.0,1.4517,0.09136
100000,KAP,16.0,1.3937,0.11591
100000,KAP,17.0,1.2115,0.18411
100000,KAP,18.0,1.1737,0.22378
100000,KAP,19.0,1.1717,0.25134
100000,KAP,20,1.1717,0.25134
100000,kap,0.0,0.5009,0.02452
100000,kap,1.0,0.6431,0.02216
100000,kap,2.0,0.8161,0.02074
100000,kap,3.0,0.9858,0.01956
100000,kap,4.0,1.1267,0.01932
100000,kap,5.0,1.2409,0.01993
100000,kap,6.0,1.3412,0.02103
100000,kap,7.0,1.4278,0.02283
100000,kap,8.0,1.4963,0.02428
100000,kap,9.0,1.5336,0.02628
100000,kap,10.0,1.5455,0.0298
100000,kap,11.0,1.5381,0.03627
100000,kap,12.0,1.5405,0.04502
100000,kap,13.0,1.5253,0.0551
100000,kap,14.0,1.4942,0.07135
100000,kap,15.0,1.4517,0.09136
100000,kap,16.0,1.3937,0.11591
100000,kap,17.0,1.2115,0.18411
100000,kap,18.0,1.1737,0.22378
100000,kap,19.0,1.1717,0.25134
100000,kap,20,1.1717,0.25134
100000,l,0.0,0.6673,0.02526
100000,l,1.0,0.7702,0.0236
100000,l,2.0,0.9283,0.02257
100000,l,3.0,1.044,0.02179
100000,l,4.0,1.1494,0.02225
100000,l,5.0,1.2612,0.02209
100000,l,6.0,1.3677,0.02196
100000,l,7.0,1.4546,0.02255
100000,l,8.0,1.5256,0.02485
100000,l,9.0,1.5782,0.0281
100000,l,10.0,1.6226,0.03237
100000,l,11.0,1.6402,0.03741
100000,l,12.0,1.635,0.04372
100000,l,13.0,1.6116,0.05273
100000,l,14.0,1.5666,0.06688
100000,l,15.0,1.5075,0.08651
100000,l,16.0,1.4431,0.1101
100000,l,17.0,1.3,0.15655
100000,l,18.0,1.2004,0.21007
100000,l,19.0,1.1808,0.24435
100000,l,20.0,1.1793,0.27186
100000,mars,0.0,0.5302,0.02547
100000,mars,1.0,0.7013,0.02146
100000,mars,2.0,0.8624,0.01985
100000,mars,3.0,1.0134,0.01867
100000,mars,4.0,1.1451,0.01857
100000,mars,5.0,1.2547,0.0195
100000,mars,6.0,1.3532,0.0209
100000,mars,7.0,1.4391,0.0225
100000,mars,8.0,1.5119,0.02422
100000,mars,9.0,1.5598,0.02616
100000,mars,10.0,1.5616,0.02937
100000,mars,11.0,1.5483,0.03619
100000,mars,12.0,1.5511,0.04481
100000,mars,13.0,1.576,0.05376
100000,mars,14.0,1.6055,0.06403
100000,mars,15.0,1.593,0.07762
100000,mars,16.0,1.5553,0.09505
100000,mars,17.0,1.4643,0.12199
100000,mars,18.0,1.3641,0.15923
100000,mars,19.0,0.95,0.24438
100000,mars,20.0,0.9467,0.26012
100000,nAK003,0.0,0.6386,0.01788
100000,nAK003,1.0,0.7592,0.0174
100000,nAK003,2.0,0.8379,0.017
100000,nAK003,3.0,0.9634,0.01776
100000,nAK003,4.0,1.0721,0.01933
100000,nAK003,5.0,1.1788,0.02118
100000,nAK003,6.0,1.2817,0.02336
100000,nAK003,7.0,1.3798,0.02584
100000,nAK003,8.0,1.4735,0.02831
100000,nAK003,9.0,1.5644,0.03041
100000,nAK003,10.0,1.6371,0.03227
100000,nAK003,11.0,1.6873,0.03378
100000,nAK003,12.0,1.6826,0.03764
100000,nAK003,13.0,1.6503,0.04657
100000,nAK003,14.0,1.6183,0.06015
100000,nAK003,15.0,1.6002,0.0761
100000,nAK003,16.0,1.5711,0.09582
100000,nAK003,17.0,1.4737,0.12951
100000,nAK003,18.0,1.2495,0.21405
100000,nAK003,19,1.0949,0.23752
100000,nAK003,20.0,0.9403,0.26099
100000,nAK004,0.0,0.8778,0.02022
100000,nAK004,1.0,1.0059,0.01963
100000,nAK004,2.0,1.0966,0.01907
100000,nAK004,3.0,1.2218,0.0205
100000,nAK004,4.0,1.3395,0.0223
100000,nAK004,5.0,1.4427,0.02469
100000,nAK004,6.0,1.5407,0.02718
100000,nAK004,7.0,1.6292,0.02973
100000,nAK004,8.0,1.7125,0.03238
100000,nAK004,9.0,1.7949,0.03472
100000,nAK004,10.0,1.8578,0.03696
100000,nAK004,11.0,1.8807,0.03946
100000,nAK004,12.0,1.8858,0.04321
100000,nAK004,13.0,1.8742,0.04911
100000,nAK004,14.0,1.8281,0.06123
100000,nAK004,15.0,1.7966,0.07665
100000,nAK004,16.0,1.7615,0.09467
100000,nAK004,17.0,1.7326,0.11326
100000,nAK004,18.0,1.7043,0.1323
100000,nAK004,19.0,1.4972,0.19644
100000,nAK004,20.0,1.3789,0.26421
100000,nAK005,0.0,0.9651,0.02067
100000,nAK005,1.0,1.0701,0.0189
100000,nAK005,2.0,1.1763,0.02094
100000,nAK005,3.0,1.2791,0.02335
100000,nAK005,4.0,1.3806,0.02561
100000,nAK005,5.0,1.4686,0.02888
100000,nAK005,6.0,1.5614,0.03151
100000,nAK005,7.0,1.6307,0.03556
100000,nAK005,8.0,1.7226,0.03749
100000,nAK005,9.0,1.7501,0.04312
100000,nAK005,10.0,1.8342,0.04554
100000,nAK005,11.0,1.4501,0.09122
100000,nAK005,12.0,1.8339,0.05672
100000,nAK005,13.0,1.4839,0.10852
100000,nAK005,14.0,1.3476,0.14933
100000,nAK005,15,1.3367499999999999,0.16752
100000,nAK005,16.0,1.3259,0.18571
100000,nAK005,17.0,1.2898,0.21102
100000,nAK005,18.0,1.3383,0.21411
100000,nAK005,19.0,1.2963,0.24918
100000,nAK005,20.0,1.2889,0.27706
100000,nAK006,0.0,0.5939,0.02823
100000,nAK006,1.0,0.7206,0.02497
100000,nAK006,2.0,0.8635,0.02368
100000,nAK006,3.0,0.9667,0.02423
100000,nAK006,4.0,1.0724,0.0247
100000,nAK006,5.0,1.1902,0.02367
100000,nAK006,6.0,1.3101,0.02083
100000,nAK006,7.0,1.3941,0.02101
100000,nAK006,8.0,1.4057,0.02477
100000,nAK006,9.0,1.4223,0.03038
100000,nAK006,10.0,1.4359,0.03751
100000,nAK006,11.0,1.4613,0.04429
100000,nAK006,12.0,1.4614,0.05425
100000,nAK006,13.0,1.4403,0.06821
100000,nAK006,14.0,1.4066,0.08526
100000,nAK006,15.0,1.3884,0.10071
100000,nAK006,16.0,1.3579,0.12028
100000,nAK006,17.0,1.2982,0.14886
100000,nAK006,18.0,1.2223,0.19023
100000,nAK006,19.0,1.1775,0.23319
100000,nAK006,20.0,1.1661,0.26663
100000,nAK007,0.0,0.9207,0.02168
100000,nAK007,1.0,1.0549,0.02028
100000,nAK007,2.0,1.1601,0.01939
100000,nAK007,3.0,1.2616,0.02132
100000,nAK007,4.0,1.3614,0.02377
100000,nAK007,5.0,1.4635,0.02616
100000,nAK007,6.0,1.5482,0.02841
100000,nAK007,7.0,1.6386,0.03149
100000,nAK007,8.0,1.719,0.03285
100000,nAK007,9.0,1.7833,0.03569
100000,nAK007,10.0,1.8579,0.03749
100000,nAK007,11.0,1.8812,0.03787
100000,nAK007,12.0,1.8756,0.04231
100000,nAK007,13.0,1.8563,0.05006
100000,nAK007,14.0,1.8134,0.06317
100000,nAK007,15.0,1.7609,0.08044
100000,nAK007,16.0,1.7064,0.10042
100000,nAK007,17.0,1.6501,0.12263
100000,nAK007,18.0,1.3387,0.21632
100000,nAK007,19.0,1.499,0.18099
100000,nAK007,20.0,1.5255,0.18873
100000,nAK008,0.0,0.8017,0.02158
100000,nAK008,1.0,0.9614,0.01782
100000,nAK008,2.0,1.1213,0.01788
100000,nAK008,3.0,1.2498,0.01934
100000,nAK008,4.0,1.3537,0.02139
100000,nAK008,5.0,1.4571,0.02372
100000,nAK008,6.0,1.5534,0.02631
100000,nAK008,7.0,1.6429,0.02896
100000,nAK008,8.0,1.7266,0.03143
100000,nAK008,9.0,1.8049,0.03352
100000,nAK008,10.0,1.8635,0.03584
100000,nAK008,11.0,1.8739,0.03855
100000,nAK008,12.0,1.8803,0.04276
100000,nAK008,13.0,1.8489,0.05164
100000,nAK008,14.0,1.838,0.06328
100000,nAK008,15.0,1.8233,0.0773
100000,nAK008,16.0,1.8072,0.09267
100000,nAK008,17.0,1.7347,0.11856
100000,nAK008,18.0,1.3834,0.22899
100000,nAK008,19.0,1.3857,0.25826
100000,nAK008,20.0,1.3558,0.28717
100000,nAK009,0.0,0.8179,0.02469
100000,nAK009,1.0,1.0162,0.01956
100000,nAK009,2.0,1.1984,0.01755
100000,nAK009,3.0,1.3338,0.01888
100000,nAK009,4.0,1.4457,0.02105
100000,nAK009,5.0,1.5482,0.02343
100000,nAK009,6.0,1.6467,0.02603
100000,nAK009,7.0,1.74,0.0287
100000,nAK009,8.0,1.7961,0.02929
100000,nAK009,9.0,1.8288,0.03119
100000,nAK009,10.0,1.8467,0.03452
100000,nAK009,11.0,1.8177,0.04309
100000,nAK009,12.0,1.7491,0.06076
100000,nAK009,13.0,1.6876,0.08333
100000,nAK009,14.0,1.6371,0.10853
100000,nAK009,15.0,1.6067,0.13115
100000,nAK009,16.0,1.6198,0.14427
100000,nAK009,17.0,1.6059,0.16477
100000,nAK009,18.0,1.5683,0.19284
100000,nAK009,19.0,1.4748,0.2537
100000,nAK009,20.0,1.4567,0.29805
100000,nAK0107,0.0,0.4432,0.04016
100000,nAK0107,1.0,0.7169,0.0234
100000,nAK0107,2.0,0.8815,0.01907
100000,nAK0107,3.0,1.0386,0.01942
100000,nAK0107,4.0,1.1589,0.01998
100000,nAK0107,5.0,1.2597,0.02186
100000,nAK0107,6.0,1.3483,0.02397
100000,nAK0107,7.0,1.4246,0.02633
100000,nAK0107,8.0,1.4929,0.02873
100000,nAK0107,9.0,1.5536,0.03093
100000,nAK0107,10.0,1.6015,0.03257
100000,nAK0107,11.0,1.6457,0.03385
100000,nAK0107,12.0,1.6754,0.03562
100000,nAK0107,13.0,1.6495,0.03915
100000,nAK0107,14.0,1.6357,0.04449
100000,nAK0107,15.0,1.5999,0.0545
100000,nAK0107,16.0,1.5688,0.06658
100000,nAK0107,17.0,1.5482,0.07956
100000,nAK0107,18.0,1.4046,0.11267
100000,nAK0107,19.0,1.1129,0.19973
100000,nAK0107,20.0,1.1138,0.22219
100000,nAK010ess,0.0,0.5021,0.02491
100000,nAK010ess,1.0,0.6823,0.02388
100000,nAK010ess,2.0,0.833,0.02242
100000,nAK010ess,3.0,0.9809,0.02123
100000,nAK010ess,4,1.1008,0.020339999999999997
100000,nAK010ess,5.0,1.2207,0.01945
100000,nAK010ess,6.0,1.3156,0.01983
100000,nAK010ess,7.0,1.3745,0.02062
100000,nAK010ess,8.0,1.4023,0.02175
100000,nAK010ess,9.0,1.3904,0.02462
100000,nAK010ess,10.0,1.3577,0.03149
100000,nAK010ess,11.0,1.3444,0.04032
100000,nAK010ess,12.0,1.4201,0.04715
100000,nAK010ess,13.0,1.5066,0.05569
100000,nAK010ess,14.0,1.5203,0.06819
100000,nAK010ess,15.0,1.4455,0.08637
100000,nAK010ess,16.0,1.1607,0.14788
100000,nAK010ess,17.0,0.9807,0.22545
100000,nAK010ess,18.0,1.0823,0.21289
100000,nAK010ess,19.0,1.0996,0.22618
100000,nAK010ess,20.0,1.1212,0.2368
100000,nAK010,0.0,0.4615,0.0285
100000,nAK010,1.0,0.5623,0.02939
100000,nAK010,2.0,0.6828,0.03099
100000,nAK010,3.0,0.8564,0.03019
100000,nAK010,4.0,0.9821,0.02996
100000,nAK010,5.0,1.1394,0.02775
100000,nAK010,6.0,1.3171,0.02401
100000,nAK010,7.0,1.4238,0.02209
100000,nAK010,8.0,1.4554,0.02282
100000,nAK010,9.0,1.4389,0.02897
100000,nAK010,10.0,1.388,0.04235
100000,nAK010,11.0,1.4293,0.05407
100000,nAK010,12.0,1.4489,0.06853
100000,nAK010,13.0,1.4139,0.08807
100000,nAK010,14.0,1.3424,0.11366
100000,nAK010,15.0,1.2592,0.14909
100000,nAK010,16.0,1.1917,0.19537
100000,nAK010,17.0,1.1888,0.22565
100000,nAK010,18.0,1.1982,0.25555
100000,nAK010,19.0,1.2252,0.28982
100000,nAK010,20.0,1.2439,0.31184
100000,nAK01212,0.0,0.5691,0.02697
100000,nAK01212,1.0,0.7201,0.02337
100000,nAK01212,2.0,0.9052,0.02033
100000,nAK01212,3.0,1.0904,0.01928
100000,nAK01212,4.0,1.231,0.0198
100000,nAK01212,5.0,1.3233,0.02149
100000,nAK01212,6.0,1.4335,0.02329
100000,nAK01212,7.0,1.5072,0.02549
100000,nAK01212,8.0,1.5787,0.02744
100000,nAK01212,9.0,1.6498,0.02929
100000,nAK01212,10.0,1.6671,0.03124
100000,nAK01212,11.0,1.6778,0.03353
100000,nAK01212,12.0,1.663,0.03793
100000,nAK01212,13.0,1.6328,0.04573
100000,nAK01212,14.0,1.6177,0.05607
100000,nAK01212,15.0,1.6112,0.06805
100000,nAK01212,16.0,1.5828,0.0826
100000,nAK01212,17.0,1.5423,0.09953
100000,nAK01212,18.0,1.4852,0.12183
100000,nAK01212,19.0,1.4254,0.14759
100000,nAK01212,20.0,1.1746,0.25329
100000,nAK012,0.0,0.6736,0.02697
100000,nAK012,1.0,0.8023,0.02448
100000,nAK012,2.0,0.963,0.02286
100000,nAK012,3.0,1.1411,0.02104
100000,nAK012,4.0,1.2738,0.02083
100000,nAK012,5.0,1.4001,0.02124
100000,nAK012,6.0,1.5057,0.02236
100000,nAK012,7.0,1.5972,0.02399
100000,nAK012,8.0,1.6376,0.02525
100000,nAK012,9.0,1.6381,0.02858
100000,nAK012,10.0,1.5966,0.03857
100000,nAK012,11,1.56385,0.053845000000000004
100000,nAK012,12.0,1.5311,0.06912
100000,nAK012,13.0,1.5434,0.08374
100000,nAK012,14.0,1.5417,0.10256
100000,nAK012,15.0,1.4886,0.1288
100000,nAK012,16.0,1.4153,0.16304
100000,nAK012,17.0,1.3394,0.21095
100000,nAK012,18.0,1.334,0.24528
100000,nAK012,19.0,1.3201,0.29317
100000,nAK012,20.0,1.3352,0.31716
100000,nAK013,0,1.0482,0.01953
100000,nAK013,1,1.0482,0.01953
100000,nAK013,2.0,1.0482,0.01953
100000,nAK013,3.0,1.2059,0.01908
100000,nAK013,4.0,1.3303,0.02011
100000,nAK013,5.0,1.4354,0.02183
100000,nAK013,6.0,1.5321,0.02406
100000,nAK013,7.0,1.622,0.02621
100000,nAK013,8.0,1.7066,0.02848
100000,nAK013,9.0,1.769,0.0305
100000,nAK013,10.0,1.8004,0.033
100000,nAK013,11.0,1.7998,0.03723
100000,nAK013,12.0,1.7802,0.04528
100000,nAK013,13.0,1.7701,0.0566
100000,nAK013,14.0,1.7605,0.06966
100000,nAK013,15.0,1.7292,0.0858
100000,nAK013,16.0,1.6877,0.10538
100000,nAK013,17.0,1.6446,0.12802
100000,nAK013,18.0,1.5917,0.15452
100000,nAK013,19.0,1.5139,0.19106
100000,nAK013,20.0,1.3779,0.27423
100000,nAK014,0.0,0.5792,0.02721
100000,nAK014,1.0,0.7461,0.02377
100000,nAK014,2.0,0.9219,0.02205
100000,nAK014,3.0,1.0859,0.01954
100000,nAK014,4.0,1.2941,0.01728
100000,nAK014,5.0,1.4093,0.01888
100000,nAK014,6.0,1.4997,0.02118
100000,nAK014,7.0,1.5706,0.02361
100000,nAK014,8.0,1.5584,0.02913
100000,nAK014,9.0,1.5418,0.0418
100000,nAK014,10.0,1.5986,0.05918
100000,nAK014,11.0,1.5832,0.07137
100000,nAK014,12.0,1.5281,0.0924
100000,nAK014,13.0,1.4511,0.12009
100000,nAK014,14.0,1.3704,0.15883
100000,nAK014,15.0,1.3239,0.20115
100000,nAK014,16.0,1.3191,0.23388
100000,nAK014,17.0,1.3265,0.26795
100000,nAK014,18.0,1.3503,0.30534
100000,nAK014,19.0,1.3684,0.33105
100000,nAK014,20.0,1.3816,0.34873
100000,nAK015,0.0,0.5859,0.02709
100000,nAK015,1.0,0.6939,0.02607
100000,nAK015,2.0,0.8376,0.02573
100000,nAK015,3.0,0.9985,0.02459
100000,nAK015,4.0,1.1458,0.02379
100000,nAK015,5.0,1.2813,0.0233
100000,nAK015,6.0,1.4012,0.02342
100000,nAK015,7.0,1.5089,0.02373
100000,nAK015,8.0,1.5887,0.02494
100000,nAK015,9.0,1.6305,0.02695
100000,nAK015,10.0,1.6111,0.03057
100000,nAK015,11.0,1.5716,0.03942
100000,nAK015,12.0,1.5059,0.05628
100000,nAK015,13.0,1.4672,0.07462
100000,nAK015,14.0,1.4681,0.09077
100000,nAK015,15.0,1.4561,0.11135
100000,nAK015,16.0,1.4111,0.13629
100000,nAK015,17.0,1.3566,0.16655
100000,nAK015,18.0,1.2586,0.22959
100000,nAK015,19.0,1.2535,0.26345
100000,nAK015,20,1.2535,0.26345
100000,new23,0.0,0.5859,0.02709
100000,new23,1.0,0.6939,0.02607
100000,new23,2.0,0.8376,0.02573
100000,new23,3.0,0.9985,0.02459
100000,new23,4.0,1.1458,0.02379
100000,new23,5.0,1.2813,0.0233
100000,new23,6.0,1.4012,0.02342
100000,new23,7.0,1.5089,0.02373
100000,new23,8.0,1.5887,0.02494
100000,new23,9.0,1.6305,0.02695
100000,new23,10.0,1.6111,0.03057
100000,new23,11.0,1.5716,0.03942
100000,new23,12.0,1.5059,0.05628
100000,new23,13.0,1.4672,0.07462
100000,new23,14.0,1.4681,0.09077
100000,new23,15.0,1.4561,0.11135
100000,new23,16.0,1.4111,0.13629
100000,new23,17.0,1.3566,0.16655
100000,new23,18.0,1.2586,0.22959
100000,new23,19.0,1.2535,0.26345
100000,new23,20,1.2535,0.26345
100000,nice,0.0,0.6408,0.01984
100000,nice,1.0,0.8029,0.01699
